stage_id,race_id,race_name,race_date,stage_date,stage_name,stage_number,stage_type,classification,nation,race_link,stage_link,race_category,stage_points_scale,stage_ranking,profile_score,parcours_type,parcours_type_name,pcs_city_start,pcs_city_finish,start_time,avg_speed_winner,distance,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_max,temp_min,_1000_to_1500_m,_1500_to_2000_m,_2000_to_2500_m,_2500_to_3000_m,_3000_to_3500_m,race_total_distance,race_total_elevation_gain,race_oldest_pcs_link
63,63,Giro del Belvedere,2022-04-18,2022-04-18,One day race,,One day race,1.2U,it,https://www.procyclingstats.com/race/circuito-belvedere/2022,https://www.procyclingstats.com/race/circuito-belvedere/2022,MU - Men U23,1.2,31,106.0,2,"Hills, flat finish",Villa di Villa,Villa di Villa,13:30,42.213,166200.0,1802.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/circuito-belvedere/1923
64,64,Liege - Bastogne - Liege U23,2022-04-16,2022-04-16,One day race,,One day race,1.2U,be,https://www.procyclingstats.com/race/liege-bastogne-liege-u23/2022,https://www.procyclingstats.com/race/liege-bastogne-liege-u23/2022,MU - Men U23,1.2,10,136.0,3,"Hills, uphill finish",Bastogne,Blegny,12:25,40.145,174800.0,2955.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/liege-bastogne-liege-u23/1987
65,65,Trofeo Citta di San Vendemiano - Gran Premio Industria e Commercio,2022-03-27,2022-03-27,One day race,,One day race,1.2U,it,https://www.procyclingstats.com/race/gp-industria-e-commercio2/2022,https://www.procyclingstats.com/race/gp-industria-e-commercio2/2022,MU - Men U23,1.2,24,112.0,2,"Hills, flat finish",San Vendemiano,San Vendemiano,13:30,41.07,179600.0,1404.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gp-industria-e-commercio2/1947
66,66,Trofeo Piva,2022-04-03,2022-04-03,One day race,,One day race,1.2U,it,https://www.procyclingstats.com/race/trofeo-piva/2022,https://www.procyclingstats.com/race/trofeo-piva/2022,MU - Men U23,1.2,21,150.0,2,"Hills, flat finish",Col San Martino,Col San Martino,12:30,48.637,179200.0,3200.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/trofeo-piva/2001
67,67,Youngster Coast Challenge,2022-03-18,2022-03-18,One day race,,One day race,1.2U,be,https://www.procyclingstats.com/race/youngster-coast-challenge/2022,https://www.procyclingstats.com/race/youngster-coast-challenge/2022,MU - Men U23,1.2,20,5.0,1,Flat,Bredene,Koksijde,11:10,47.062,167200.0,378.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/youngster-coast-challenge/2019
68,68,Gent-Wevelgem / Kattekoers-Ieper,2022-03-27,2022-03-27,One day race,,One day race,1.Ncup,be,https://www.procyclingstats.com/race/kattekoers/2022,https://www.procyclingstats.com/race/kattekoers/2022,MU - Men U23,E-1.Ncup,10,36.0,2,"Hills, flat finish",Ieper,Ieper,10:20,42.559,177000.0,991.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/kattekoers/1934
69,69,Gent-Wevelgem / Grote Prijs A. Noyelle-Ieper,2022-03-27,2022-03-27,One day race,,One day race,1.Ncup,be,https://www.procyclingstats.com/race/gent-wevelgem-grote-prijs-a-noyelle-ieper/2022,https://www.procyclingstats.com/race/gent-wevelgem-grote-prijs-a-noyelle-ieper/2022,MJ - Men Juniors,J-1.Ncup,214,34.0,2,"Hills, flat finish",Ieper,Ieper,08:50,45.343,123900.0,869.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gent-wevelgem-grote-prijs-a-noyelle-ieper/2016
70,70,Paris - Roubaix Juniors,2022-04-17,2022-04-17,One day race,,One day race,1.Ncup,fr,https://www.procyclingstats.com/race/paris-roubaix-juniors/2022,https://www.procyclingstats.com/race/paris-roubaix-juniors/2022,MJ - Men Juniors,J-1.Ncup,216,1.0,1,Flat,Lecelles,Roubaix,11:48,41.634,111000.0,273.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/paris-roubaix-juniors/2004
71,71,Gent-Wevelgem,2022-03-27,2022-03-27,One day race,,One day race,1.Ncup,be,https://www.procyclingstats.com/race/gent-wevelgem-wj/2022,https://www.procyclingstats.com/race/gent-wevelgem-wj/2022,WJ - Women Juniors,,141,0.0,1,Flat,Boezinge,Boezinge,11:45,37.28,77500.0,118.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gent-wevelgem-wj/2016
72,72,Piccolo Trofeo Alfredo Binda - Valli del Verbano,2022-03-20,2022-03-20,One day race,,One day race,1.Ncup,it,https://www.procyclingstats.com/race/trofeo-da-moreno-piccolo-trofeo-alfredo-binda/2022,https://www.procyclingstats.com/race/trofeo-da-moreno-piccolo-trofeo-alfredo-binda/2022,WJ - Women Juniors,,140,51.0,2,"Hills, flat finish",Cocquio Trevisago,Cittiglio,08:26,36.874,73400.0,914.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/trofeo-da-moreno-piccolo-trofeo-alfredo-binda/2015
73,73,Bredene Koksijde Classic,2022-03-18,2022-03-18,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/bredene-koksijde-classic/2022,https://www.procyclingstats.com/race/bredene-koksijde-classic/2022,ME - Men Elite,1.PRO,88,10.0,1,Flat,Bredene,Koksijde,12:17,44.727,200900.0,696.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/bredene-koksijde-classic/2011
74,74,Clasica de Almeria,2022-02-13,2022-02-13,One day race,,One day race,1.Pro,es,https://www.procyclingstats.com/race/clasica-de-almeria/2022,https://www.procyclingstats.com/race/clasica-de-almeria/2022,ME - Men Elite,1.PRO,88,30.0,2,"Hills, flat finish",El Ejido,Roquetas de Mar,13:00,42.993,188200.0,1751.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/clasica-de-almeria/1992
75,75,Danilith Nokere Koerse,2022-03-16,2022-03-16,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/nokere-koers/2022,https://www.procyclingstats.com/race/nokere-koers/2022,ME - Men Elite,1.PRO,89,14.0,3,"Hills, uphill finish",Deinze,Nokere,12:40,43.789,189800.0,1127.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nokere-koers/1944
76,76,De Brabantse Pijl - La Fleche Brabanconne,2022-04-13,2022-04-13,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/brabantse-pijl/2022,https://www.procyclingstats.com/race/brabantse-pijl/2022,ME - Men Elite,1.PRO,34,71.0,3,"Hills, uphill finish",Leuven,Overijse,12:37,41.95,205100.0,2034.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/brabantse-pijl/1961
77,77,Drome Classic,2022-02-27,2022-02-27,One day race,,One day race,1.Pro,fr,https://www.procyclingstats.com/race/la-drome-classic/2022,https://www.procyclingstats.com/race/la-drome-classic/2022,ME - Men Elite,1.PRO,40,127.0,3,"Hills, uphill finish",Etoile-sur-Rhone,Etoile-sur-Rhone,11:11,41.468,191500.0,2371.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/la-drome-classic/2013
78,78,Faun-Ardeche Classic,2022-02-26,2022-02-26,One day race,,One day race,1.Pro,fr,https://www.procyclingstats.com/race/faun-ardeche-classic/2022,https://www.procyclingstats.com/race/faun-ardeche-classic/2022,ME - Men Elite,1.PRO,42,216.0,2,"Hills, flat finish",Guilherand-Granges,Guilherand-Granges,11:29,37.944,168500.0,3161.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/faun-ardeche-classic/2001
79,79,Gran Premio Miguel Indurain,2022-04-02,2022-04-02,One day race,,One day race,1.Pro,es,https://www.procyclingstats.com/race/gp-miguel-indurain/2022,https://www.procyclingstats.com/race/gp-miguel-indurain/2022,ME - Men Elite,1.PRO,54,114.0,2,"Hills, flat finish",Estella-Lizarra,Estella-Lizarra,12:25,38.279,190000.0,2878.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gp-miguel-indurain/1989
80,80,Grand Prix de Denain - Porte du Hainaut,2022-03-17,2022-03-17,One day race,,One day race,1.Pro,fr,https://www.procyclingstats.com/race/gp-de-denain/2022,https://www.procyclingstats.com/race/gp-de-denain/2022,ME - Men Elite,1.PRO,84,8.0,1,Flat,Denain,Denain,11:08,42.557,200300.0,1208.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gp-de-denain/1959
81,81,Kuurne - Bruxelles - Kuurne,2022-02-27,2022-02-27,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/kuurne-brussel-kuurne/2022,https://www.procyclingstats.com/race/kuurne-brussel-kuurne/2022,ME - Men Elite,1.PRO,24,45.0,2,"Hills, flat finish",Kuurne,Kuurne,12:15,43.003,195100.0,1829.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/kuurne-brussel-kuurne/1946
82,82,Milano - Torino,2022-03-16,2022-03-16,One day race,,One day race,1.Pro,it,https://www.procyclingstats.com/race/milano-torino/2022,https://www.procyclingstats.com/race/milano-torino/2022,ME - Men Elite,1.PRO,49,21.0,2,"Hills, flat finish",Magenta,Rivoli,11:45,44.0,199000.0,1166.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/milano-torino/1876
83,83,Scheldeprijs,2022-04-06,2022-04-06,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/scheldeprijs/2022,https://www.procyclingstats.com/race/scheldeprijs/2022,ME - Men Elite,1.PRO,63,1.0,1,Flat,Terneuzen,Schoten,12:59,48.457,198700.0,385.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/scheldeprijs/1907
84,84,Trofeo Laigueglia,2022-03-02,2022-03-02,One day race,,One day race,1.Pro,it,https://www.procyclingstats.com/race/trofeo-laigueglia/2022,https://www.procyclingstats.com/race/trofeo-laigueglia/2022,ME - Men Elite,1.PRO,66,151.0,2,"Hills, flat finish",Laigueglia,Laigueglia,11:00,40.077,202000.0,2973.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/trofeo-laigueglia/1964
85,85,Danilith Nokere Koerse WE,2022-03-16,2022-03-16,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/danilith-nokere-koerse-voor-dames/2022,https://www.procyclingstats.com/race/danilith-nokere-koerse-voor-dames/2022,WE - Women Elite,F-1.PRO,33,12.0,3,"Hills, uphill finish",Deinze,Nokere,10:18,38.782,125900.0,801.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/danilith-nokere-koerse-voor-dames/2019
86,86,Dwars door Vlaanderen - A travers la Flandre WE,2022-03-30,2022-03-30,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/dwars-door-vlaanderen-we/2022,https://www.procyclingstats.com/race/dwars-door-vlaanderen-we/2022,WE - Women Elite,F-1.PRO,19,40.0,2,"Hills, flat finish",Waregem,Waregem,12:04,38.571,120000.0,1149.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/national-race/dwars-door-vlaanderen-we/2012
87,87,Omloop Het Nieuwsblad WE,2022-02-26,2022-02-26,One day race,,One day race,1.Pro,be,https://www.procyclingstats.com/race/omloop-het-nieuwsblad-we/2022,https://www.procyclingstats.com/race/omloop-het-nieuwsblad-we/2022,WE - Women Elite,F-1.PRO,12,43.0,2,"Hills, flat finish",Ghent,Ninove,13:40,37.416,128400.0,1028.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/omloop-het-nieuwsblad-we/2006
88,88,Amstel Gold Race,2022-04-10,2022-04-10,One day race,,One day race,1.UWT,nl,https://www.procyclingstats.com/race/amstel-gold-race/2022,https://www.procyclingstats.com/race/amstel-gold-race/2022,ME - Men Elite,1.WT.B,21,112.0,2,"Hills, flat finish",Maastricht,Valkenburg,10:26,42.196,254100.0,3460.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/amstel-gold-race/1966
89,89,Dwars door Vlaanderen - A travers la Flandre ME,2022-03-30,2022-03-30,One day race,,One day race,1.UWT,be,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2022,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2022,ME - Men Elite,1.WT.B,27,50.0,2,"Hills, flat finish",Roeselare,Waregem,12:55,44.869,183700.0,1649.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/dwars-door-vlaanderen/1945
90,90,Gent-Wevelgem In Flanders Fields ME,2022-03-27,2022-03-27,One day race,,One day race,1.UWT,be,https://www.procyclingstats.com/race/gent-wevelgem/2022,https://www.procyclingstats.com/race/gent-wevelgem/2022,ME - Men Elite,1.WT.B,17,35.0,2,"Hills, flat finish",Ypres,Wevelgem,11:10,44.172,248800.0,1377.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gent-wevelgem/1934
91,91,La Fleche Wallonne,2022-04-20,2022-04-20,One day race,,One day race,1.UWT,be,https://www.procyclingstats.com/race/la-fleche-wallone/2022,https://www.procyclingstats.com/race/la-fleche-wallone/2022,ME - Men Elite,1.WT.B,9,173.0,3,"Hills, uphill finish",Blegny,Mur de Huy,11:30,,202100.0,3160.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/la-fleche-wallone/1936
92,92,Milano-Sanremo,2022-03-19,2022-03-19,One day race,,One day race,1.UWT,it,https://www.procyclingstats.com/race/milano-sanremo/2022,https://www.procyclingstats.com/race/milano-sanremo/2022,ME - Men Elite,1.WT.A,13,63.0,2,"Hills, flat finish",Milano,Sanremo,10:10,45.331,293000.0,2096.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/milano-sanremo/1907
93,93,Minerva Classic Brugge-De Panne,2022-03-23,2022-03-23,One day race,,One day race,1.UWT,be,https://www.procyclingstats.com/race/oxyclean-classic-brugge-de-panne/2022,https://www.procyclingstats.com/race/oxyclean-classic-brugge-de-panne/2022,ME - Men Elite,1.WT.B,40,0.0,1,Flat,Brugge,De Panne,12:15,43.664,207900.0,246.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/oxyclean-classic-brugge-de-panne/1977
94,94,Omloop Het Nieuwsblad ME,2022-02-26,2022-02-26,One day race,,One day race,1.UWT,be,https://www.procyclingstats.com/race/omloop-het-nieuwsblad/2022,https://www.procyclingstats.com/race/omloop-het-nieuwsblad/2022,ME - Men Elite,1.WT.B,22,49.0,2,"Hills, flat finish",Ghent,Ninove,11:15,42.137,204200.0,1666.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/omloop-het-nieuwsblad/1945
95,95,Paris-Roubaix,2022-04-17,2022-04-17,One day race,,One day race,1.UWT,fr,https://www.procyclingstats.com/race/paris-roubaix/2022,https://www.procyclingstats.com/race/paris-roubaix/2022,ME - Men Elite,1.WT.A,18,5.0,1,Flat,Compiegne,Roubaix,11:15,45.792,257200.0,1362.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/paris-roubaix/1896
96,96,Ronde van Vlaanderen - Tour des Flandres ME,2022-04-03,2022-04-03,One day race,,One day race,1.UWT,be,https://www.procyclingstats.com/race/ronde-van-vlaanderen/2022,https://www.procyclingstats.com/race/ronde-van-vlaanderen/2022,ME - Men Elite,1.WT.A,16,79.0,2,"Hills, flat finish",Antwerp,Oudenaarde,10:18,43.197,272500.0,2289.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/ronde-van-vlaanderen/1913
97,97,Strade Bianche,2022-03-05,2022-03-05,One day race,,One day race,1.UWT,it,https://www.procyclingstats.com/race/strade-bianche/2022,https://www.procyclingstats.com/race/strade-bianche/2022,ME - Men Elite,1.WT.B,28,167.0,3,"Hills, uphill finish",Siena,Siena,11:45,38.358,184000.0,3107.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/strade-bianche/2007
98,98,Amstel Gold Race Ladies Edition,2022-04-10,2022-04-10,One day race,,One day race,1.WWT,nl,https://www.procyclingstats.com/race/amstel-gold-race-we/2022,https://www.procyclingstats.com/race/amstel-gold-race-we/2022,WE - Women Elite,F-WWT,9,86.0,2,"Hills, flat finish",Maastricht,Valkenburg,10:40,39.002,128500.0,1593.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/amstel-gold-race-we/2001
99,99,Exterioo Classic Brugge-De Panne,2022-03-24,2022-03-24,One day race,,One day race,1.WWT,be,https://www.procyclingstats.com/race/exterioo-classic-brugge-de-panne-we/2022,https://www.procyclingstats.com/race/exterioo-classic-brugge-de-panne-we/2022,WE - Women Elite,F-WWT,25,0.0,1,Flat,Brugge,De Panne,13:05,42.07,162800.0,195.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/exterioo-classic-brugge-de-panne-we/2018
100,100,Gent-Wevelgem In Flanders Fields WE,2022-03-27,2022-03-27,One day race,,One day race,1.WWT,be,https://www.procyclingstats.com/race/gent-wevelgem-women-elite/2022,https://www.procyclingstats.com/race/gent-wevelgem-women-elite/2022,WE - Women Elite,F-WWT,5,31.0,2,"Hills, flat finish",Ypres,Wevelgem,14:00,39.39,159000.0,813.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/gent-wevelgem-women-elite/2014
101,101,La Fleche Wallonne Feminine,2022-04-20,2022-04-20,One day race,,One day race,1.WWT,be,https://www.procyclingstats.com/race/la-fleche-wallonne-feminine/2022,https://www.procyclingstats.com/race/la-fleche-wallonne-feminine/2022,WE - Women Elite,F-WWT,14,155.0,3,"Hills, uphill finish",Huy,Mur de Huy,08:42,36.612,133400.0,2099.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/la-fleche-wallonne-feminine/1998
102,102,Miron Ronde van Drenthe,2022-03-12,2022-03-12,One day race,,One day race,1.WWT,nl,https://www.procyclingstats.com/race/womens-worldtour-ronde-van-drenthe/2022,https://www.procyclingstats.com/race/womens-worldtour-ronde-van-drenthe/2022,WE - Women Elite,F-WWT,24,11.0,2,"Hills, flat finish",Assen,Hoogeveen,12:28,38.412,155900.0,499.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/womens-worldtour-ronde-van-drenthe/2007
103,103,Paris-Roubaix Femmes,2022-04-16,2022-04-16,One day race,,One day race,1.WWT,fr,https://www.procyclingstats.com/race/paris-roubaix-we/2022,https://www.procyclingstats.com/race/paris-roubaix-we/2022,WE - Women Elite,F-WWT,11,1.0,1,Flat,Denain,Roubaix,12:35,39.193,124700.0,345.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/paris-roubaix-we/2020
104,104,Ronde van Vlaanderen - Tour des Flandres WE,2022-04-03,2022-04-03,One day race,,One day race,1.WWT,be,https://www.procyclingstats.com/race/ronde-van-vlaanderen-we/2022,https://www.procyclingstats.com/race/ronde-van-vlaanderen-we/2022,WE - Women Elite,F-WWT,3,54.0,2,"Hills, flat finish",Oudenaarde,Oudenaarde,13:35,37.86,158600.0,1454.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/ronde-van-vlaanderen-we/2004
105,105,Strade Bianche Donne,2022-03-05,2022-03-05,One day race,,One day race,1.WWT,it,https://www.procyclingstats.com/race/strade-bianche-donne/2022,https://www.procyclingstats.com/race/strade-bianche-donne/2022,WE - Women Elite,F-WWT,11,111.0,3,"Hills, uphill finish",Siena,Siena,09:15,34.109,136000.0,1944.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/strade-bianche-donne/2015
106,106,Trofeo Alfredo Binda - Comune di Cittiglio,2022-03-20,2022-03-20,One day race,,One day race,1.WWT,it,https://www.procyclingstats.com/race/trofeo-alfredo-binda/2022,https://www.procyclingstats.com/race/trofeo-alfredo-binda/2022,WE - Women Elite,F-WWT,15,78.0,2,"Hills, flat finish",Cocquio Trevisago,Cittiglio,12:11,35.86,129400.0,2045.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/trofeo-alfredo-binda/1974
107,107,Belgrade Banjaluka,2022-04-13,2022-04-13,Stage 1 (TTT),1,Team Time Trial,2.1,ba,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022/stage-1,ME - Men Elite,2.1.TTT,202,0.0,1,Flat,Belgrade,Belgrade,18:00,49.66,4000.0,78.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2007
108,107,Belgrade Banjaluka,2022-04-13,2022-04-14,Stage 2,2,Stage,2.1,ba,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022/stage-2,ME - Men Elite,2.1.Stage,202,1.0,1,Flat,Obrenovac,Bijeljina,12:05,51.78,122000.0,300.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2007
109,107,Belgrade Banjaluka,2022-04-13,2022-04-15,Stage 3,3,Stage,2.1,ba,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022/stage-3,ME - Men Elite,2.1.Stage,202,77.0,3,"Hills, uphill finish",Bijeljina,Vlasenica,11:05,43.583,123000.0,1501.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2007
110,107,Belgrade Banjaluka,2022-04-13,2022-04-16,Stage 4,4,Stage,2.1,ba,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022/stage-4,ME - Men Elite,2.1.Stage,202,8.0,1,Flat,Doboj,Prijedor,12:07,45.065,165500.0,849.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2007
111,107,Belgrade Banjaluka,2022-04-13,2022-04-17,Stage 5,5,Stage,2.1,ba,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2022/stage-5,ME - Men Elite,2.1.Stage,202,2.0,1,Flat,Derventa,Banja Luka,12:10,48.407,154500.0,483.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2007
112,108,Circuit Cycliste Sarthe - Pays de la Loire,2022-04-05,2022-04-05,Stage 1,1,Stage,2.1,fr,https://www.procyclingstats.com/race/circuit-sarthe/2022,https://www.procyclingstats.com/race/circuit-sarthe/2022/stage-1,ME - Men Elite,2.1.Stage,86,67.0,2,"Hills, flat finish",Mamers,Mamers,11:35,42.409,192300.0,2651.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/circuit-sarthe/1953
113,108,Circuit Cycliste Sarthe - Pays de la Loire,2022-04-05,2022-04-06,Stage 2,2,Stage,2.1,fr,https://www.procyclingstats.com/race/circuit-sarthe/2022,https://www.procyclingstats.com/race/circuit-sarthe/2022/stage-2,ME - Men Elite,2.1.Stage,86,32.0,2,"Hills, flat finish",Le Lude,Le Lude,11:50,43.344,174700.0,1346.0,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/circuit-sarthe/1953
