team_id,season,team_gen_id,team_name,team_class,team_oldest_pcs_link,pcs_link,team_pcs_id
3164,1999,68560,Fuenlabrada - Cafés Toscaf,,https://www.procyclingstats.com/team/mx-onda-1996,https://www.procyclingstats.com/team/fuenlabrada-cafes-toscaf-1999/overview/,1339.0
3165,1998,68560,Estepona En Marcha - Brepac,,https://www.procyclingstats.com/team/mx-onda-1996,https://www.procyclingstats.com/team/estepona-en-marcha-brepac-1998/overview/,1339.0
3166,1997,68560,Estepona en Marcha - Cafés Toscaf,,https://www.procyclingstats.com/team/mx-onda-1996,https://www.procyclingstats.com/team/estepona-en-marche-cafes-toscaf-1997/overview/,1339.0
3167,1996,68560,Mx Onda,,https://www.procyclingstats.com/team/mx-onda-1996,https://www.procyclingstats.com/team/mx-onda-1996/overview/,1339.0
3169,1993,11500,Deportpublic,,https://www.procyclingstats.com/team/deportpublic-1993,https://www.procyclingstats.com/team/deportpublic-1993/overview/,8199.0
3173,1989,91869,Seur,,https://www.procyclingstats.com/team/seur-1989,https://www.procyclingstats.com/team/seur-1989/overview/,2075.0
3183,2015,66815,Minsk Cycling Club,CT,https://www.procyclingstats.com/team/team-minsk-2014,https://www.procyclingstats.com/team/minsk-cycling-club-2015/overview/,
3184,2014,66815,TEAM MINSK,CLUB,https://www.procyclingstats.com/team/team-minsk-2014,https://www.procyclingstats.com/team/team-minsk-2014/overview/,
3185,1991,21268,Pony Malta - Avianca,,https://www.procyclingstats.com/team/pony-malta-avianca-1991,https://www.procyclingstats.com/team/pony-malta-avianca-1991/overview/,
3186,1990,58241,Pony Malta,,https://www.procyclingstats.com/team/pony-malta-1990,https://www.procyclingstats.com/team/pony-malta-1990/overview/,
3187,1989,72792,Pony Malta,,https://www.procyclingstats.com/team/pony-malta-1989,https://www.procyclingstats.com/team/pony-malta-1989/overview/,
3188,2005,39944,Team Designa Køkken,CT,https://www.procyclingstats.com/team/team-designa-kokken-2005,https://www.procyclingstats.com/team/team-designa-kokken-2005/overview/,4894.0
3189,2003,95291,Team Fakta,TT1,https://www.procyclingstats.com/team/team-fakta-1999,https://www.procyclingstats.com/team/team-fakta-2003/overview/,4385.0
3190,2002,95291,EDS - Fakta,TT2,https://www.procyclingstats.com/team/team-fakta-1999,https://www.procyclingstats.com/team/eds-fakta-2002/overview/,4385.0
3193,2000,95291,Team Fakta,TT2,https://www.procyclingstats.com/team/team-fakta-1999,https://www.procyclingstats.com/team/team-fakta-2000/overview/,4385.0
3194,1999,95291,Team Fakta,TT3,https://www.procyclingstats.com/team/team-fakta-1999,https://www.procyclingstats.com/team/team-fakta-1999/overview/,4385.0
3195,2003,76962,Quick Step - Davitamon - Latexco,TT3,https://www.procyclingstats.com/team/mapei-quick-step-latexco-2002,https://www.procyclingstats.com/team/quick-step-davitamon-latexco-2003/overview/,5176.0
3196,2002,76962,Mapei - Quick Step - Latexco,TT3,https://www.procyclingstats.com/team/mapei-quick-step-latexco-2002,https://www.procyclingstats.com/team/mapei-quick-step-latexco-2002/overview/,5176.0
3197,2011,16176,Giant Kenda Pro Cycling Team,CT,https://www.procyclingstats.com/team/giant-asia-racing-team-2002,https://www.procyclingstats.com/team/giant-kenda-pro-cycling-team-2011/overview/,1202.0
3203,2005,16176,Giant Asia Racing Team,CT,https://www.procyclingstats.com/team/giant-asia-racing-team-2002,https://www.procyclingstats.com/team/giant-asia-racing-team-2005/overview/,1202.0
3206,2002,16176,Giant Asia Racing Team,TT3,https://www.procyclingstats.com/team/giant-asia-racing-team-2002,https://www.procyclingstats.com/team/giant-asia-racing-team-2002/overview/,1202.0
3207,2007,62998,Babes Only - Villapark Langemeer - Flanders,CT,https://www.procyclingstats.com/team/flanders-iteamnova-2002,https://www.procyclingstats.com/team/babes-only-villapark-langemeer-flanders-2007/overview/,4038.0
3209,2005,62998,Flanders,CT,https://www.procyclingstats.com/team/flanders-iteamnova-2002,https://www.procyclingstats.com/team/flanders-2005/overview/,4038.0
3210,2004,62998,Flanders - Afin.com,TT3,https://www.procyclingstats.com/team/flanders-iteamnova-2002,https://www.procyclingstats.com/team/flanders-afin-2004/overview/,4038.0
3212,2002,62998,Flanders - iTeamNova,,https://www.procyclingstats.com/team/flanders-iteamnova-2002,https://www.procyclingstats.com/team/flanders-iteamnova-2002/overview/,4038.0
3213,2002,71239,iTeamNova.com,TT3,https://www.procyclingstats.com/team/iteamnova.com-2002,https://www.procyclingstats.com/team/iteamnova.com-2002/overview/,5739.0
3214,2005,93763,eD'system - ZVVZ,CT,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996,https://www.procyclingstats.com/team/ed-system-zvvz-2005/overview/,1167.0
3216,2003,93763,eD'system - ZVVZ,TT2,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996,https://www.procyclingstats.com/team/ed-system-zvvz-2003/overview/,1167.0
3220,1999,93763,Wüstenrot - ZVVZ,TT2,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996,https://www.procyclingstats.com/team/wustenrot-zvvz-1999/overview/,1167.0
3221,1998,93763,ZVVZ - DLD,TT2,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996,https://www.procyclingstats.com/team/zvvz-dld-1998/overview/,1167.0
3222,1997,93763,ZVVZ - Giant - AIS,,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996,https://www.procyclingstats.com/team/zvvz-giant-ais-1997/overview/,1167.0
3223,1996,93763,Giant - AIS,TT2,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996,https://www.procyclingstats.com/team/giant-australian-institude-of-sports-1996/overview/,1167.0
3224,2001,16470,Linda McCartney - Jacob's Creek - Jaguar,,https://www.procyclingstats.com/team/linda-mccartney-on-tour-1998,https://www.procyclingstats.com/team/linda-mccartney-jacob-s-creek-jaguar-2001/overview/,6083.0
3225,2000,16470,Linda McCartney Racing Team,,https://www.procyclingstats.com/team/linda-mccartney-on-tour-1998,https://www.procyclingstats.com/team/linda-mccartney-racing-team-2000/overview/,6083.0
3226,1999,16470,Linda McCartney Racing Team,TT2,https://www.procyclingstats.com/team/linda-mccartney-on-tour-1998,https://www.procyclingstats.com/team/linda-mccartney-racing-team-1999/overview/,6083.0
3227,1998,16470,Linda McCartney On Tour,,https://www.procyclingstats.com/team/linda-mccartney-on-tour-1998,https://www.procyclingstats.com/team/linda-mccartney-on-tour-1998/overview/,6083.0
3228,1999,5354,Chicky World,TT2,https://www.procyclingstats.com/team/chicky-world-1998,https://www.procyclingstats.com/team/chicky-world-1999/overview/,1128.0
3229,1998,5354,Chicky World,TT3,https://www.procyclingstats.com/team/chicky-world-1998,https://www.procyclingstats.com/team/chicky-world-1998/overview/,1128.0
3230,1994,16254,Peaceforce Security,,https://www.procyclingstats.com/team/peaceforce-security-1994,https://www.procyclingstats.com/team/peaceforce-security-1994/overview/,
3231,1989,65244,National TV - Topsport,,https://www.procyclingstats.com/team/national-tv-topsport-1989,https://www.procyclingstats.com/team/national-tv-topsport-1989/overview/,
3232,1994,14736,Elk - Fiat,,https://www.procyclingstats.com/team/elk-fiat-1994,https://www.procyclingstats.com/team/elk-fiat-1994/overview/,
3234,1992,13670,Varta - ELK - NÖ,,https://www.procyclingstats.com/team/varta-elk-haus-no-1990,https://www.procyclingstats.com/team/varta-elk-na-1992/overview/,
3236,1990,13670,Varta - ELK Haus - NÖ,,https://www.procyclingstats.com/team/varta-elk-haus-no-1990,https://www.procyclingstats.com/team/varta-elk-haus-no-1990/overview/,
3237,1986,80005,Miko - Carlos,,https://www.procyclingstats.com/team/miko-carlos-1986,https://www.procyclingstats.com/team/miko-carlos-1986/overview/,6532.0
3238,1985,48606,Tönissteiner - TW Rock - BASF - Humo,,https://www.procyclingstats.com/team/tonissteiner-tw-rock-basf-humo-1985,https://www.procyclingstats.com/team/tonissteiner-tw-rock-basf-humo-1985/overview/,2047.0
3239,1979,92053,Carlos - Galli,,https://www.procyclingstats.com/team/carlos-cycles-1975,https://www.procyclingstats.com/team/carlos-galli-1979/overview/,
3240,1978,92053,Carlos - Galli - Alan,,https://www.procyclingstats.com/team/carlos-cycles-1975,https://www.procyclingstats.com/team/carlos-galli-alan-1978/overview/,
3241,1977,92053,Carlos - Gipiemme,,https://www.procyclingstats.com/team/carlos-cycles-1975,https://www.procyclingstats.com/team/carlos-gipiemme-1977/overview/,
3243,1975,92053,Carlos Cycles,,https://www.procyclingstats.com/team/carlos-cycles-1975,https://www.procyclingstats.com/team/carlos-cycles-1975/overview/,
3244,2016,28885,Klein Constantia,CT,https://www.procyclingstats.com/team/etixx-ihned-2013,https://www.procyclingstats.com/team/klein-constantia-2016/overview/,
3245,2015,28885,AWT-GreenWay,CT,https://www.procyclingstats.com/team/etixx-ihned-2013,https://www.procyclingstats.com/team/awt-greenway-2015/overview/,
3246,2014,28885,Etixx,CT,https://www.procyclingstats.com/team/etixx-ihned-2013,https://www.procyclingstats.com/team/etixx-2014/overview/,
3247,2013,28885,Etixx-iHNed,CT,https://www.procyclingstats.com/team/etixx-ihned-2013,https://www.procyclingstats.com/team/etixx-ihned-2013/overview/,
3248,1987,3510,SL Marinha Terminorma,,https://www.procyclingstats.com/team/sl-marinha-terminorma-1987,https://www.procyclingstats.com/team/sl-marinha-terminorma-1987/overview/,
3250,1999,16471,Vitalicio Seguros - Grupo Generali,,https://www.procyclingstats.com/team/vitalicio-seguros-1998,https://www.procyclingstats.com/team/vitalicio-seguros-grupo-generali-1999/overview/,1567.0
3251,1998,16471,Vitalicio Seguros,,https://www.procyclingstats.com/team/vitalicio-seguros-1998,https://www.procyclingstats.com/team/vitalicio-seguros-1998/overview/,1567.0
3252,1997,10334,Petróleos de Colombia - Energí­a Pura,,https://www.procyclingstats.com/team/petra-leos-de-colombia-energa-a-pura-1997,https://www.procyclingstats.com/team/petra-leos-de-colombia-energa-a-pura-1997/overview/,
3253,1981,84910,Colchón CR - Velasquez Seguros - Campagnolo,,https://www.procyclingstats.com/team/colcha-n-cr-velasquez-seguros-campagnolo-1981,https://www.procyclingstats.com/team/colcha-n-cr-velasquez-seguros-campagnolo-1981/overview/,
3254,1996,64152,Gaseosas Glacial - Selle Italia,,https://www.procyclingstats.com/team/gaseosas-glacial-1992,https://www.procyclingstats.com/team/gaseosas-glacial-1996/overview/,
3257,1992,64152,Gaseosas Glacial,,https://www.procyclingstats.com/team/gaseosas-glacial-1992,https://www.procyclingstats.com/team/gaseosas-glacial-1992/overview/,
3258,1988,52143,Ginásio de Tavira - Stand Custódio,,https://www.procyclingstats.com/team/ginasio-de-tavira-stand-custodio-1988,https://www.procyclingstats.com/team/ginasio-de-tavira-stand-custodio-1988/overview/,
3261,2020,26569,W52 / FC Porto,CT,https://www.procyclingstats.com/team/ofm-quinta-da-lixa-2013,https://www.procyclingstats.com/team/w52-fc-porto-2020/overview/,
3262,2019,26569,W52 / FC Porto,PCT,https://www.procyclingstats.com/team/ofm-quinta-da-lixa-2013,https://www.procyclingstats.com/team/w52-fc-porto-2019/overview/,
3265,2016,26569,W52/FC Porto,CT,https://www.procyclingstats.com/team/ofm-quinta-da-lixa-2013,https://www.procyclingstats.com/team/w52-fc-porto-2016/overview/,
3266,2015,26569,W52-Quinta da Lixa,CT,https://www.procyclingstats.com/team/ofm-quinta-da-lixa-2013,https://www.procyclingstats.com/team/w52-quinta-da-lixa-2015/overview/,
3268,2013,26569,OFM - Quinta da Lixa,CT,https://www.procyclingstats.com/team/ofm-quinta-da-lixa-2013,https://www.procyclingstats.com/team/ofm-quinta-da-lixa-2013/overview/,
3269,2015,3741,Nankang - Dynatek,CT,https://www.procyclingstats.com/team/ceramica-flaminia-fondriest-2013,https://www.procyclingstats.com/team/nankang-dynatek-2015/overview/,
3270,2014,3741,Nankang - Fondriest,CT,https://www.procyclingstats.com/team/ceramica-flaminia-fondriest-2013,https://www.procyclingstats.com/team/nankang-fondriest-2014/overview/,
3271,2013,3741,Ceramica Flaminia - Fondriest,CT,https://www.procyclingstats.com/team/ceramica-flaminia-fondriest-2013,https://www.procyclingstats.com/team/ceramica-flaminia-fondriest-2013/overview/,
3275,1973,31467,Coelima - Lençois,,https://www.procyclingstats.com/team/coelima-1969,https://www.procyclingstats.com/team/coelima-lencois-1973/overview/,
3279,1969,31467,Coelima,,https://www.procyclingstats.com/team/coelima-1969,https://www.procyclingstats.com/team/coelima-1969/overview/,
3280,1972,78490,Ginásio de Tavira - AEG - Telefunken,,https://www.procyclingstats.com/team/ginasio-de-tavira-aeg-telefunken-1972,https://www.procyclingstats.com/team/ginasio-de-tavira-aeg-telefunken-1972/overview/,
3281,1993,3973,CC Carnide,,https://www.procyclingstats.com/team/cc-carnide-1993,https://www.procyclingstats.com/team/cc-carnide-1993/overview/,
3282,1990,30267,Alguerra - Componauto,,https://www.procyclingstats.com/team/alguerra-componauto-1990,https://www.procyclingstats.com/team/alguerra-componauto-1990/overview/,
3283,1984,54274,Ariostea - Benotto,,https://www.procyclingstats.com/team/ariostea-benotto-1984,https://www.procyclingstats.com/team/ariostea-benotto-1984/overview/,
3286,1977,43443,Scic Colnago,,https://www.procyclingstats.com/team/scic-1969,https://www.procyclingstats.com/team/scic-colnago-1977/overview/,1855.0
3287,1976,43443,Scic - Fiat,,https://www.procyclingstats.com/team/scic-1969,https://www.procyclingstats.com/team/scic-colnago-1976/overview/,1855.0
3294,1969,43443,Scic,,https://www.procyclingstats.com/team/scic-1969,https://www.procyclingstats.com/team/scic-1969/overview/,1855.0
3298,2014,80944,Team Sparebanken Sør,CT,https://www.procyclingstats.com/team/plussbank-cervelo-2010,https://www.procyclingstats.com/team/team-sparebanken-sor-2014/overview/,
3299,2013,80944,Team Plussbank,CT,https://www.procyclingstats.com/team/plussbank-cervelo-2010,https://www.procyclingstats.com/team/team-plussbank-2013/overview/,
3300,2012,80944,Plussbank - BMC,CT,https://www.procyclingstats.com/team/plussbank-cervelo-2010,https://www.procyclingstats.com/team/plussbank-bmc-2012/overview/,
3302,2010,80944,Plussbank - Cervélo,CT,https://www.procyclingstats.com/team/plussbank-cervelo-2010,https://www.procyclingstats.com/team/plussbank-cervelo-2010/overview/,
3303,1989,12364,Stand Custódio - Sambrazense,,https://www.procyclingstats.com/team/stand-custodio-sambrazense-1989,https://www.procyclingstats.com/team/stand-custodio-sambrazense-1989/overview/,
3304,1996,70792,RDM New Systems,,https://www.procyclingstats.com/team/rdm-new-systems-1996,https://www.procyclingstats.com/team/rdm-new-systems-1996/overview/,
3305,1982,43992,Alfa Lum,,https://www.procyclingstats.com/team/alfa-lum-1982,https://www.procyclingstats.com/team/alfa-lum-1982/overview/,
3306,1995,63680,Asfra - Orlans,,https://www.procyclingstats.com/team/asfra-orlans-1995,https://www.procyclingstats.com/team/asfra-orlans-1995/overview/,
3308,2021,58065,Uno-X Dare Development Team,CT,https://www.procyclingstats.com/team/uno-x-dare-development-team-2021,https://www.procyclingstats.com/team/uno-x-dare-development-team-2021/overview/,
3309,2009,6281,Team Capinordic,CT,https://www.procyclingstats.com/team/team-ph-2003,https://www.procyclingstats.com/team/team-capinordic-2009/overview/,1391.0
3310,2008,6281,Team GLS - Pakke Shop,CT,https://www.procyclingstats.com/team/team-ph-2003,https://www.procyclingstats.com/team/team-gls-pakke-shop-2008/overview/,1391.0
3312,2006,6281,Team GLS Cycling,CT,https://www.procyclingstats.com/team/team-ph-2003,https://www.procyclingstats.com/team/team-gls-cycling-2006/overview/,1391.0
3313,2005,6281,Team GLS,CT,https://www.procyclingstats.com/team/team-ph-2003,https://www.procyclingstats.com/team/team-gls-2005/overview/,1391.0
3314,2004,6281,Team PH,TT3,https://www.procyclingstats.com/team/team-ph-2003,https://www.procyclingstats.com/team/team-ph-2004/overview/,1391.0
3315,2003,6281,Team PH,CLUB,https://www.procyclingstats.com/team/team-ph-2003,https://www.procyclingstats.com/team/team-ph-2003/overview/,1391.0
3316,1984,31717,Euro-Soap - Crack - Euro-Zeep,,https://www.procyclingstats.com/team/euro-soap-crack-euro-zeep-1984,https://www.procyclingstats.com/team/euro-soap-crack-euro-zeep-1984/overview/,4754.0
3317,1983,56522,De Freddy - Rianta - Libertas,,https://www.procyclingstats.com/team/de-freddy-rianta-libertas-1983,https://www.procyclingstats.com/team/de-freddy-rianta-libertas-1983/overview/,
3318,1982,41507,Masta - Puch,,https://www.procyclingstats.com/team/masta-puch-1982,https://www.procyclingstats.com/team/masta-puch-1982/overview/,
3322,2020,5716,Kelly / InOutBuild / UD Oliveirense,CT,https://www.procyclingstats.com/team/liberty-seguros-carglass-2016,https://www.procyclingstats.com/team/kelly-inoutbuild-ud-oliveirense-2020/overview/,
3323,2020,5716,Kelly / Simoldes / UDO,CT,https://www.procyclingstats.com/team/liberty-seguros-carglass-2016,https://www.procyclingstats.com/team/kelly-simoldes-udo-2020/overview/,
3324,2019,5716,UD Oliveirense/InOutbuild,CT,https://www.procyclingstats.com/team/liberty-seguros-carglass-2016,https://www.procyclingstats.com/team/ud-oliveirense-inoutbuild-2019/overview/,
3325,2018,5716,Liberty Seguros - Carglass,CT,https://www.procyclingstats.com/team/liberty-seguros-carglass-2016,https://www.procyclingstats.com/team/liberty-seguros-carglass-2018/overview/,
3327,2016,5716,Liberty Seguros/carglass,,https://www.procyclingstats.com/team/liberty-seguros-carglass-2016,https://www.procyclingstats.com/team/liberty-seguros-carglass-2016/overview/,
3328,1985,8566,Team Xerox - Philadelphia Lasers,,https://www.procyclingstats.com/team/team-xerox-philadelphia-lasers-1985,https://www.procyclingstats.com/team/team-xerox-philadelphia-lasers-1985/overview/,
3329,1985,47035,U.N.C.P.,,https://www.procyclingstats.com/team/u.n.c.p.-1985,https://www.procyclingstats.com/team/u.n.c.p.-1985/overview/,
3330,1984,7184,Système U,,https://www.procyclingstats.com/team/system-u-1984,https://www.procyclingstats.com/team/system-u-1984/overview/,
3331,1983,45028,Sem - Mavic - Reydel,,https://www.procyclingstats.com/team/sem-france-loire-1982,https://www.procyclingstats.com/team/sem-france-loire-1983/overview/,2031.0
3332,1982,45028,Sem - France Loire - Campagnolo,,https://www.procyclingstats.com/team/sem-france-loire-1982,https://www.procyclingstats.com/team/sem-france-loire-1982/overview/,2031.0
3333,2018,42674,Funvic - São José dos Campos,CLUB,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010,https://www.procyclingstats.com/team/funvic-sao-jose-dos-campos-2018/overview/,1191.0
3334,2017,42674,Soul Brasil Pro Cycling Team,PCT,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010,https://www.procyclingstats.com/team/soul-brasil-pro-cycling-team-2017/overview/,1191.0
3335,2016,42674,Funvic Soul Cycles - Carrefour,PCT,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010,https://www.procyclingstats.com/team/funvic-soul-cycles-carrefour-2016/overview/,1191.0
3336,2015,42674,Funvic - São José dos Campos,CT,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010,https://www.procyclingstats.com/team/funvic-sao-jose-dos-campos-2015/overview/,1191.0
3338,2013,42674,Funvic Brasilinvest - São José dos Campos,CT,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010,https://www.procyclingstats.com/team/funvic-brasilinvest-sao-jose-dos-campos-2013/overview/,1191.0
3341,2010,42674,Funvic - Pindamonhangaba,CT,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010,https://www.procyclingstats.com/team/funvic-pindamonhangaba-2010/overview/,1191.0
3342,1977,75235,Maes Pils - Mini-Flat,,https://www.procyclingstats.com/team/maes-pils-mini-flat-1977,https://www.procyclingstats.com/team/maes-pils-mini-flat-1977/overview/,
3343,1976,10878,Maes - Rokado,,https://www.procyclingstats.com/team/maes-rokado-1976,https://www.procyclingstats.com/team/maes-rokado-1976/overview/,
3344,1975,10904,Maes Pils - Watney,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/maes-pils-watney-1975/overview/,
3346,1973,10904,Watney - Maes,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/watney-maes-1973/overview/,
3348,1971,10904,Watney - Avia,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/watney-avia-1971/overview/,
3349,1970,10904,Geens - Watneys,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/geens-watneys-1970/overview/,
3350,1969,10904,Okay Whisky - Diamant - Geens,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/okay-whisky-diamant-geens-1969/overview/,
3351,1968,10904,Okay Whisky - Diamant - Simons,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/okay-whisky-diamant-simons-1968/overview/,
3352,1967,10904,Okay Whisky - Diamant - De Torens,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/okay-whisky-diamant-de-torens-1967/overview/,
3353,1966,10904,Okay Whisky - Diamant,,https://www.procyclingstats.com/team/okay-whisky-diamant-1966,https://www.procyclingstats.com/team/okay-whisky-diamant-1966/overview/,
3354,2020,82406,São Francisco Saùde /SME Ribeirão Preto,CT,https://www.procyclingstats.com/team/sa-o-francisco-saa-de-klabin-sme-ribeira-o-preto-2019,https://www.procyclingstats.com/team/sao-francisco-saude-sme-ribeirao-preto-2020/overview/,
3355,2019,82406,São Francisco Saùde / Klabin / SME Ribeirão Preto,CT,https://www.procyclingstats.com/team/sa-o-francisco-saa-de-klabin-sme-ribeira-o-preto-2019,https://www.procyclingstats.com/team/sa-o-francisco-saa-de-klabin-sme-ribeira-o-preto-2019/overview/,
3356,1977,88372,Lejeune - BP,,https://www.procyclingstats.com/team/lejeune-bp-1977,https://www.procyclingstats.com/team/lejeune-bp-1977/overview/,
3357,1976,76034,Lejeune - BP,,https://www.procyclingstats.com/team/lejeune-1976,https://www.procyclingstats.com/team/lejeune-1976/overview/,
3358,2007,10969,Team Wiesenhof - Felt,CT,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-felt-2007/overview/,1437.0
3359,2006,10969,Team Wiesenhof Akud,TT2,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-akud-2006/overview/,1437.0
3360,2005,10969,Team Wiesenhof,CT,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-2005/overview/,1437.0
3361,2004,10969,Team Wiesenhof,TT2,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-2004/overview/,1437.0
3362,2003,10969,Team Wiesenhof - Leipzig,TT2,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-leipzig-2003/overview/,1437.0
3363,2002,10969,Team Wiesenhof - SC DHfK Leipzig,TT2,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-sc-dhfk-leipzig-2002/overview/,1437.0
3364,2001,10969,Team Wiesenhof - Leipzig,TT3,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-wiesenhof-leipzig-2001/overview/,1437.0
3366,1999,10969,Team Hohenfelder - Concorde,TT3,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999,https://www.procyclingstats.com/team/team-hohenfelder-concorde-1999/overview/,1437.0
3367,1989,58503,Eurocar - Mosoca - Galli,,https://www.procyclingstats.com/team/eurocar-mosoca-galli-1989,https://www.procyclingstats.com/team/eurocar-mosoca-galli-1989/overview/,
3368,1988,75314,Hitachi - Bosal - BCE,,https://www.procyclingstats.com/team/hitachi-1987,https://www.procyclingstats.com/team/hitachi-1988/overview/,3594.0
3369,1987,75314,Hitachi - Marc - Rossin,,https://www.procyclingstats.com/team/hitachi-1987,https://www.procyclingstats.com/team/hitachi-1987/overview/,3594.0
3370,1986,79226,Hitachi - Marc - Splendor,,https://www.procyclingstats.com/team/hitachi-1986,https://www.procyclingstats.com/team/hitachi-1986/overview/,3609.0
3371,1985,56752,Hitachi - Splendor - Sunair,,https://www.procyclingstats.com/team/hitachi-splendor-1985,https://www.procyclingstats.com/team/hitachi-splendor-1985/overview/,2037.0
3372,1981,2364,Miko - Mercier - Vivagel,,https://www.procyclingstats.com/team/miko-mercier-vivagel-1981,https://www.procyclingstats.com/team/miko-mercier-vivagel-1981/overview/,
3373,1975,60938,Sporting - Lejeune,,https://www.procyclingstats.com/team/sporting-lejeune-1975,https://www.procyclingstats.com/team/sporting-lejeune-1975/overview/,
3376,2020,67039,Elkov - Kasper,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/elkov-kasper-2020/overview/,1325.0
3379,2017,67039,Elkov - Author Cycling Team,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/elkov-author-cycling-team-2017/overview/,1325.0
3381,2015,67039,Whirlpool Author,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/whirlpool-author-2015/overview/,1325.0
3383,2013,67039,Bauknecht - Author,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/bauknecht-author-2013/overview/,1325.0
3384,2012,67039,Whirlpool-Author,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/whirlpool-author-2012/overview/,1325.0
3386,2010,67039,PSK Whirlpool-Author,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-whirlpool-author-2010/overview/,1325.0
3388,2008,67039,PSK Whirlpool-Author,PCT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-whirlpool-author-2008/overview/,1325.0
3390,2006,67039,PSK Whirlpool - Hradec Kralove,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-whirlpool-hradec-kralove-2006/overview/,1325.0
3391,2005,67039,PSK Whirlpool,CT,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-whirlpool-2005/overview/,1325.0
3392,2004,67039,PSK Whirlpool,TT3,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-whirlpool-2004/overview/,1325.0
3395,2001,67039,PSK - Remerx,TT3,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-remerx-2001/overview/,1325.0
3396,2000,67039,PSK - Unit Expert,TT3,https://www.procyclingstats.com/team/psk-unit-expert-2000,https://www.procyclingstats.com/team/psk-unit-expert-2000/overview/,1325.0
3397,2008,88056,Team 3C-Gruppe,CT,https://www.procyclingstats.com/team/team-lamonta-2002,https://www.procyclingstats.com/team/team-3c-gruppe-2008/overview/,1373.0
3398,2007,88056,Team 3C-Gruppe - Lamonta,CT,https://www.procyclingstats.com/team/team-lamonta-2002,https://www.procyclingstats.com/team/team-3c-gruppe-lamonta-2007/overview/,1373.0
3400,2005,88056,Team Lamonta,CT,https://www.procyclingstats.com/team/team-lamonta-2002,https://www.procyclingstats.com/team/team-lamonta-2005/overview/,1373.0
3403,2002,88056,Team Lamonta,TT2,https://www.procyclingstats.com/team/team-lamonta-2002,https://www.procyclingstats.com/team/team-lamonta-2002/overview/,1373.0
3404,2004,72597,VC Frankfurt Radteam - Brügelmann,TT3,https://www.procyclingstats.com/team/vc-frankfurt-radteam-brugelmann-2004,https://www.procyclingstats.com/team/vc-frankfurt-radteam-brugelmann-2004/overview/,
3405,2003,40500,Team Vermarc Sportswear,TT3,https://www.procyclingstats.com/team/team-vermarc-sportswear-2003,https://www.procyclingstats.com/team/team-vermarc-sportswear-2003/overview/,
